user_id,name,quality_score,task_id,title,description,type_of_task,priority_level,due_date
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.71,aa3d53b4-e810-4b1b-ad7d-8cd770363e46,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Section Drawing,Low,2025-04-17
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.66,2563731c-0403-44bd-9017-64fb0e90a45c,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Virtual Reality,Neutral,2025-04-27
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.9,c49e8239-a6f2-40b8-bd1f-aadefc0f6cca,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Partition Plan,High,2025-05-07
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.8,c664553c-7698-4ec9-bf71-7a7e6f8c7dd8,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Interior Layout Plan,High,2025-04-12
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.88,1eecd07b-5911-4827-8f69-aaea6086559f,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Interior Layout Plan,High,2025-04-20
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.9,ebe1f30c-ab28-4f0d-9646-a55ace81c2ef,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Elevation Drawing,High,2025-04-27
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.7,c2f4a0d5-5f3e-45d6-9dc6-408be7e4f9c2,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Door & Window Schedule,High,2025-04-23
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.65,8999d7fa-a0f5-4985-895e-360fb9d631cb,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Landscape Plan,High,2025-04-30
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.81,2159eeec-61fc-46fc-8d32-4b071e3cd4e8,Technical Specifications,Compile technical specifications for the construction phase.,Partition Plan,High,2025-05-01
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.67,7f303764-d136-4cd1-b304-cd947e23d81d,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Schematic Design,Neutral,2025-04-13
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.63,2517362a-3a77-4658-b206-45c3d936916d,Technical Specifications,Compile technical specifications for the construction phase.,3D Render,Low,2025-05-03
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.89,2091496c-dc14-4f8f-b6f9-7e64988c247f,Structural Coordination,Coordinate with the structural engineer for beam placements.,Roof Plan,Neutral,2025-04-18
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.94,88032e93-d05e-4f17-9d67-61aea390119c,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Others,Low,2025-04-12
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.71,edd445f3-5334-4309-9e73-1218dde8bba0,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Landscape Plan,Low,2025-05-03
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.87,3d220c8d-8f71-4bf9-8340-481dff8bd03d,Structural Coordination,Coordinate with the structural engineer for beam placements.,Material Board,High,2025-04-29
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.65,25312183-ceaa-491a-b095-903830b455ea,Construction Documentation,Compile detailed construction drawings for city permit approval.,Roof Plan,Low,2025-04-16
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.77,206e253f-335b-4121-aaa3-dc8c9ad74922,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Door & Window Schedule,Low,2025-05-05
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.87,2927d64c-cfec-42b7-94e9-07990f4b524f,Structural Coordination,Coordinate with the structural engineer for beam placements.,Technical Specification,High,2025-04-12
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.69,c78d0a46-f9a5-462a-b740-95fde67e98a0,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Landscape Plan,Low,2025-04-28
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.95,3c3887fb-0e13-4a28-b259-97079bceffc4,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Site Plan,Low,2025-05-02
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.77,e4c1302d-b471-4c29-8dae-4c09e6ffd25b,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Design Development,Neutral,2025-04-28
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.94,bd062778-2cb0-498c-94f0-c96083ecd0e8,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Conceptual Design,Low,2025-04-15
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.81,2df994c8-0f3f-4c96-98e6-921463fb8f3b,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Virtual Reality,Neutral,2025-04-16
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.79,a86cca6d-3307-43e6-ab0d-ddef0306e0da,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Interior Layout Plan,Neutral,2025-04-26
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.64,dff758f5-b4ec-4bb1-961b-9f91f8455c18,Construction Documentation,Compile detailed construction drawings for city permit approval.,Door & Window Schedule,Low,2025-05-04
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.78,0ff655cb-0e9d-44e5-a6d2-84ba7b3886a8,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Custom Millwork & Joinery Drawing,High,2025-05-07
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.76,8033acbf-2562-4177-9aef-4e47ac546a22,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Technical Specification,Neutral,2025-05-02
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.84,3cf69107-5148-48ef-ac16-6b8c1ef1071c,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Reflected Ceiling Plan,Neutral,2025-04-10
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.78,068dbdf7-cd98-4483-af38-eb1a645ad67b,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Design Development,Neutral,2025-04-18
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.86,585fea80-eb2f-4b70-87d6-fc35a304ed84,Construction Documentation,Compile detailed construction drawings for city permit approval.,3D Model,Neutral,2025-05-07
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.62,2d9bbd41-bdf8-49b1-b043-92956356177f,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Partition Plan,High,2025-04-24
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.74,c58549a8-fa2f-4ddc-b217-56c079feea43,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Others,Neutral,2025-04-22
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.99,87992dd6-4888-4f5a-8136-b19caa72488d,Construction Documentation,Compile detailed construction drawings for city permit approval.,Design Development,Low,2025-05-02
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.64,c93cb72c-ea3b-476d-b65b-6dd5cd08455a,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Lighting & Fixture Plan,Neutral,2025-05-02
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.93,80a558e7-4fcb-4fc7-a899-e4b337d9d1f7,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Technical Specification,High,2025-05-01
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.76,eea221bc-362c-42e7-b6b2-584d00b79c2f,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Interior Layout Plan,Low,2025-04-13
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.81,199be12e-7edc-405a-8a68-c079fe165359,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,General Specification,Low,2025-04-11
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.79,220a45ec-09e3-4350-989b-209454f1eb05,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Landscape Plan,Neutral,2025-04-17
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.92,6ca06932-b5c3-4bb9-94ff-f3d3072b753e,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Schematic Design,Neutral,2025-04-24
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.75,bc5d146a-fc52-40d7-8d81-3c761ede6858,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Virtual Reality,High,2025-04-18
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,1.0,fd07d31a-c1a7-4e42-bdaf-ea9c1f19a5df,Construction Documentation,Compile detailed construction drawings for city permit approval.,Material Board,High,2025-05-06
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.63,6a0cb9e5-e616-426b-beb4-1321b29c3516,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Material Board,Low,2025-04-16
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.61,6877670a-63ae-41da-b61d-cab5f63b439c,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Virtual Reality,Low,2025-05-08
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.81,c65a4900-8126-4b6b-8d4a-1016856c9ece,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Design Development,Neutral,2025-04-24
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.74,12b45218-bc0b-4a49-a9ca-7f79500db408,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Material Board,High,2025-04-24
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.78,4e3509f1-ecf5-4968-bd42-e147df93c931,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Site Plan,High,2025-05-05
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.67,115006dd-4d77-4539-a94b-2e33aa4f8fb0,Structural Coordination,Coordinate with the structural engineer for beam placements.,Section Drawing,Neutral,2025-04-26
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.65,507f8c2e-8fc5-4d3b-a9c7-7d65e2de0b53,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Material Board,High,2025-05-01
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.6,a20ae33e-e6cc-4ef5-94cb-b64c39ef624b,Technical Specifications,Compile technical specifications for the construction phase.,Floor Plan,High,2025-04-12
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.65,420f4f63-36dc-41f3-ad19-c7768b08e726,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Reflected Ceiling Plan,High,2025-05-04
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.99,3b431f62-6dc3-46a0-9d6a-1b52bb30154a,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Section Drawing,Low,2025-05-08
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.75,6da7229c-be7a-4edf-9f0d-3405780894fd,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Interior Layout Plan,High,2025-04-20
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.61,d8865c52-03dc-4ac3-b70d-506a761a75fb,Construction Documentation,Compile detailed construction drawings for city permit approval.,Virtual Reality,High,2025-04-29
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.81,0be7213e-cd19-4348-b10d-1af92cdb7cc1,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Door & Window Schedule,High,2025-04-24
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.9,83bd14cd-ea1e-42b5-8f84-bba4abc5cdda,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Furniture Layout Plan,High,2025-05-01
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.72,c0f416e0-59a6-44e3-b69e-716b4610eb98,Construction Documentation,Compile detailed construction drawings for city permit approval.,Landscape Plan,Neutral,2025-05-06
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.76,02e7402a-9d70-47e6-a31b-5581da71af44,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Conceptual Design,High,2025-04-21
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.69,b28560fa-5103-46b6-8c50-7faa61a824c4,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Lighting & Fixture Plan,Low,2025-04-10
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.76,fdeec7bd-39e6-4659-97e2-b28f850c0e19,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Schematic Design,Neutral,2025-04-19
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.94,bfc1c617-8363-4fda-906d-77c62b213341,Construction Documentation,Compile detailed construction drawings for city permit approval.,Hardscape Plan,Low,2025-05-07
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.64,4046f0ff-1e50-4764-8810-54411019c373,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Custom Millwork & Joinery Drawing,High,2025-04-16
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.66,fb0a60e8-a35d-4cf8-bc46-41c50eb7ae9f,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Permit Drawing,High,2025-04-23
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.65,ab9bbb70-53e3-4880-b4e1-5d673b2fd857,Technical Specifications,Compile technical specifications for the construction phase.,3D Model,High,2025-05-08
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.84,bd69e4a8-cfe4-4949-b4d9-f9846b5cea62,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Conceptual Design,Low,2025-04-12
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.64,933124af-10d5-4cfe-875c-f3f9e48645ff,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Virtual Reality,High,2025-04-29
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.61,f2390a80-af2a-4197-96db-505c6a6f20c5,Technical Specifications,Compile technical specifications for the construction phase.,Landscape Plan,High,2025-04-23
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.74,02ab1bbc-b52b-4782-b767-27f6c78a3425,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Floor Plan,Neutral,2025-04-15
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.63,65203f01-4127-45c6-aa45-db92140c5832,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Section Drawing,Neutral,2025-04-17
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.83,cd754253-6f54-4f07-b699-9f40848955ee,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Section Drawing,Low,2025-04-22
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.66,1af8f9d3-4b02-4132-b32e-312bae08033e,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Schematic Design,Neutral,2025-04-26
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.94,a8dd2cfa-13b1-4cdf-ad06-a4790334f9fb,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Roof Plan,Low,2025-05-01
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.92,8864b2f7-3da0-464d-8588-2702f1c5a681,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Permit Drawing,Low,2025-05-06
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.66,860e862a-2d75-49fd-a3f1-137a2ba5737e,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Construction Document,Neutral,2025-04-19
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.85,fded52f9-bc33-4ee5-8856-e6dc69998fe6,3D Model Development,Create a detailed 3D model for the client’s new residential project.,3D Model,Neutral,2025-04-16
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.8,a8d8c391-d6cc-4a11-b376-ed042215d1b6,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Interior Layout Plan,Low,2025-04-15
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.63,ebc6d630-d3a4-4acc-9c38-fb847b7116bb,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,Furniture Layout Plan,Neutral,2025-04-14
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.96,0b14ea99-0419-496a-ac90-2973e7b24297,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Door & Window Schedule,Neutral,2025-04-16
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.96,6a223268-b424-44b1-b09f-caafb6e3dcd8,Structural Coordination,Coordinate with the structural engineer for beam placements.,Zoning & Building Code Compliance,Low,2025-05-05
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.6,cbf1fae0-4bb1-445e-97dd-98a71eb74034,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Lighting & Fixture Plan,Low,2025-05-08
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.64,59fe4fe0-cd45-425c-a792-cddbdba89602,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Furniture Layout Plan,Neutral,2025-05-04
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.7,b35abc55-e4df-4937-ab5c-aceeb153b2a8,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Furniture Layout Plan,Neutral,2025-04-16
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.77,6b7c3ec0-3cf0-4994-abe9-0f643e97ad08,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Elevation Drawing,Low,2025-05-07
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.97,2f7a1c8d-08f0-4da3-95e9-2bb3b23cf855,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Zoning & Building Code Compliance,Neutral,2025-04-19
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.93,87fd280c-aedb-48cf-9c46-ebf85881b472,Structural Coordination,Coordinate with the structural engineer for beam placements.,3D Model,Neutral,2025-04-25
e0ba479a-be86-4de0-babf-9b901cacffa9,User 6,0.9,98c9aa06-e9de-4004-84cf-562d4fb918f0,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Construction Document,Low,2025-04-13
bd4eefce-62a6-429b-b3c6-8e4d13042a84,User 3,0.73,c58351a8-fb33-47e6-85a1-e7b4f1cbf705,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Interior Layout Plan,High,2025-05-05
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.66,6c9b6b2e-4ac8-4dd7-a79f-51dfd80e7b4a,Conceptual Design Drafting,Prepare an initial concept sketch for the urban park renovation.,Floor Plan,High,2025-04-18
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.96,805ec642-0315-42f6-be4e-bfb8ddd21fdc,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Landscape Plan,Low,2025-04-12
abfc7d52-2bb0-4167-8c5d-677e84678588,User 2,0.68,b7d908ef-058e-4225-9f71-3e523dd7c824,Construction Documentation,Compile detailed construction drawings for city permit approval.,Landscape Plan,Neutral,2025-05-02
6bd25fcb-7ce9-41fe-9153-2701a2654766,User 8,0.71,f82d0331-7689-47df-9394-3d55483b8a6a,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Finish Schedule,Low,2025-05-07
3cc50913-83fa-4266-ad6d-ec52723ae695,User 7,0.81,4941b038-4241-4276-8dc3-9f821b7136bd,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Furniture Layout Plan,High,2025-04-25
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.89,a3d8b3a1-736c-4fe5-9dd3-2223e897b8b5,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Roof Plan,Low,2025-04-23
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.91,7cf32fb0-6564-4986-a984-0e3c6a79c174,Structural Coordination,Coordinate with the structural engineer for beam placements.,Hardscape Plan,Neutral,2025-04-13
677dbeac-0444-4cb8-916c-7ccd4a3850f7,User 4,0.6,6765ccf0-83d5-4193-94f9-2c8f443d6a73,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Schematic Design,Low,2025-04-17
51fd1ab4-407c-48ba-9780-a4c86f93c5fb,User 5,0.74,a4607886-74b2-46ea-b1fe-4e930b749886,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Material Board,Neutral,2025-04-14
d3d86cd4-1114-4dc1-924f-c3043dbe680a,User 10,0.78,087a34fe-b5c6-4f6d-86b1-1de933fd3670,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Furniture Layout Plan,Low,2025-04-11
2519d50c-3e72-470d-80eb-5ddc3d73bfe7,User 1,0.79,bc5fe0a0-53bc-4d75-8d3e-d9153b6590db,Landscape Design Refinement,Enhance the planting layout for the residential garden.,Material Board,Neutral,2025-04-28
ff993749-a0a5-4b9c-9bd0-d03541c9343d,User 9,0.7,e559f6de-dea0-46fe-8dc8-04c1324b669b,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Zoning & Building Code Compliance,Neutral,2025-05-04
